molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4294699,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccc(-c6ccccc6)cc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,2000.0
CHEMBL4292262,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5cccc6c(N(C)C)cccc56)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,6300.0
CHEMBL4292963,CCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,8900.0
CHEMBL4290319,CCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,100000.0
CHEMBL4289587,CCCCCCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,100000.0
CHEMBL4285767,CCc1ccc(CN[C@H]2CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]2NC(C)=O)cc1,2670.0
CHEMBL4293639,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C(C)C)cc2)[C@H]1NC(C)=O,1100.0
CHEMBL4289163,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C(C)(C)C)cc2)[C@H]1NC(C)=O,5390.0
CHEMBL4278505,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Cc3ccccc3)cc2)[C@H]1NC(C)=O,5830.0
CHEMBL4292576,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OC)cc2)[C@H]1NC(C)=O,1270.0
CHEMBL4281970,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cccc(OC)c2)[C@H]1NC(C)=O,31880.0
CHEMBL4277442,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OC(C)C)cc2)[C@H]1NC(C)=O,19420.0
CHEMBL4285398,CCC(CC)Oc1ccc(CN[C@H]2CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]2NC(C)=O)cc1,10610.0
CHEMBL4290421,CCC(CC)Oc1cccc(CN[C@H]2CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]2NC(C)=O)c1,51090.0
CHEMBL4282553,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccccc3)cc2)[C@H]1NC(C)=O,10710.0
CHEMBL4293832,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SCC(C)C)cc2)[C@H]1NC(C)=O,18090.0
CHEMBL4285941,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SC(C)CC)cc2)[C@H]1NC(C)=O,6370.0
CHEMBL4278685,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cccc(SC(C)CC)c2)[C@H]1NC(C)=O,31080.0
CHEMBL4289349,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SC3CCCC3)cc2)[C@H]1NC(C)=O,26630.0
CHEMBL4282153,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cccc(SC3CCCC3)c2)[C@H]1NC(C)=O,24160.0
CHEMBL4292761,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SC3CCCCC3)cc2)[C@H]1NC(C)=O,38000.0
CHEMBL4276773,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Sc3cccs3)cc2)[C@H]1NC(C)=O,250.0
CHEMBL4287425,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,390.0
CHEMBL4288395,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc(SC)cc3)cc2)[C@H]1NC(C)=O,4100.0
CHEMBL4277758,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cccc(-c3ccc(SC)cc3)c2)[C@H]1NC(C)=O,35740.0
CHEMBL4285029,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3cc4ccccc4s3)cc2)[C@H]1NC(C)=O,21340.0
CHEMBL4292880,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3csc4ccccc34)cc2)[C@H]1NC(C)=O,8970.0
CHEMBL4276674,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4sccc4c3)cc2)[C@H]1NC(C)=O,16400.0
CHEMBL4284614,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C(=O)c3ccccc3)cc2)[C@H]1NC(C)=O,7590.0
CHEMBL4291818,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(S(=O)(=O)c3ccccc3)cc2)[C@H]1NC(C)=O,100000.0
CHEMBL4452992,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](Nc2ncccc2N)[C@H]1NC(C)=O,12680.0
CHEMBL4590895,C=C(CC(=O)Nc1ccc(C(F)(F)F)cc1F)C(=O)Nc1ccc(C(F)(F)F)cc1F,1620.0
CHEMBL4454559,C=C(CC(=O)Nc1ccc(F)cc1F)C(=O)Nc1ccc(F)cc1F,2360.0
CHEMBL4576041,C=C(CC(=O)Nc1cccc(C(F)(F)F)c1)C(=O)O,50000.0
CHEMBL4446328,C=C(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)O,50000.0
CHEMBL4449001,C=C(CC(=O)Nc1cc(F)ccc1C(F)(F)F)C(=O)O,50000.0
CHEMBL4516125,C=C(CC(=O)Nc1ccc(F)cc1C(F)(F)F)C(=O)O,50000.0
CHEMBL4436449,C=C(CC(=O)Nc1cc(Cl)ccc1F)C(=O)O,50000.0
CHEMBL4554046,C=C(CC(=O)Nc1cc(C(F)(F)F)ccc1F)C(=O)O,50000.0
CHEMBL4452200,C=C(CC(=O)Nc1cc(F)ccc1F)C(=O)O,50000.0
CHEMBL4474424,C=C(CC(=O)Nc1ccc(C(F)(F)F)cc1F)C(=O)O,50000.0
CHEMBL4451313,C=C(CC(=O)Nc1ccc(Cl)cc1F)C(=O)O,50000.0
CHEMBL4473805,C=C(CC(=O)Nc1ccc(F)cc1F)C(=O)O,50000.0
CHEMBL3545187,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,3280.0
CHEMBL486133,CCC(=C/[C@H](C)C/C=C/C(C)=C/[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C/C(=O)O)/C=C/[C@@H]1OC(=O)C=C[C@@H]1C,180.0
CHEMBL4437923,C=C(CC(=O)NCc1cc(F)ccc1F)C(=O)NCc1cc(F)ccc1F,50000.0
CHEMBL4438189,C=C(CC(=O)NCc1ccc(F)cc1F)C(=O)NCc1ccc(F)cc1F,50000.0
CHEMBL4440488,C=C(CC(=O)Nc1ccc(Br)cc1Br)C(=O)Nc1ccc(Br)cc1Br,41560.0
CHEMBL4542834,C=C(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)Nc1ccccc1C(F)(F)F,50000.0
CHEMBL4585690,C=C(CC(=O)Nc1ccc(F)cc1C(F)(F)F)C(=O)Nc1ccc(F)cc1C(F)(F)F,50000.0
CHEMBL4574395,C=C(CC(=O)Nc1ccc(F)cc1Br)C(=O)Nc1ccc(F)cc1Br,2590.0
CHEMBL4465754,C=C(CC(=O)Nc1cc(OC)ccc1F)C(=O)Nc1cc(OC)ccc1F,480.0
CHEMBL4454961,C=C(CC(=O)Nc1cc(C(F)(F)F)ccc1F)C(=O)Nc1cc(C(F)(F)F)ccc1F,110.0
CHEMBL4518781,C=C(CC(=O)Nc1cc(Cl)ccc1F)C(=O)Nc1cc(Cl)ccc1F,180.0
CHEMBL4462386,C=C(CC(=O)Nc1cc(F)ccc1F)C(=O)Nc1cc(F)ccc1F,1260.0
CHEMBL4572951,C=C(CC(=O)Nc1ccc(OC)cc1F)C(=O)Nc1ccc(OC)cc1F,31040.0
CHEMBL4452664,C=C(CC(=O)Nc1ccc(Br)cc1F)C(=O)Nc1ccc(Br)cc1F,990.0
CHEMBL4466000,C=C(CC(=O)Nc1ccc(Cl)cc1F)C(=O)Nc1ccc(Cl)cc1F,670.0
CHEMBL4454780,CCN(CC)c1ccc(Oc2ccc(-c3[nH]c4cccc(F)c4c(=O)c3C)cc2F)cc1,240.0
CHEMBL2070214,O=C(NCCc1ccc(O)c(O)c1)c1cc2cc(O)c(O)cc2[nH]1,16000.0
CHEMBL2443239,O=c1[nH]c(-c2ccc(F)cc2)c(-c2ccc(-c3nnn[nH]3)cc2)cc1O,11400.0
CHEMBL4452342,CN(Cc1cc(=O)c(O)cn1-c1ccc(-c2nnn[nH]2)cc1)c1ccc(Cl)cc1,2100.0
CHEMBL3944613,O=C(O)c1cn(CC2(n3ccc4cccnc43)CCCC2)cc(O)c1=O,201.0
CHEMBL4217762,O=C1N/C(=N\N=C2\C(=O)Nc3ccccc32)S/C1=C1\C(=O)Nc2ccccc21,800.0
CHEMBL4463676,COCCN1C[C@H](Cc2ccccc2)n2cc(C(=O)O)c(=O)c(O)c2C1=O,50000.0
CHEMBL4474376,COCCN1C[C@@H](Cc2ccccc2)n2cc(C(=O)O)c(=O)c(O)c2C1=O,50000.0
CHEMBL4535763,COCCN1CN(Cc2ccc(F)cc2)n2cc(C(=O)O)c(=O)c(O)c2C1=O,25000.0
CHEMBL4445105,COCCN1C[C@H](c2ccccc2)n2cc(C(=O)O)c(=O)c(O)c2C1=O,50000.0
CHEMBL4439208,COCCN1C[C@H](C(c2ccccc2)c2ccccc2)n2cc(C(=O)O)c(=O)c(O)c2C1=O,293.0
CHEMBL4471885,COCCN1CN(C(c2ccccc2)c2ccccc2)n2cc(C(=O)O)c(=O)c(O)c2C1=O,1470.0
CHEMBL4473580,CCOC(=O)c1cn2c(c(O)c1=O)C(=O)N(CCOC)C[C@@H]2C(c1ccccc1)c1ccccc1,2530.0
CHEMBL4449735,CNC(=O)c1cn2c(c(O)c1=O)C(=O)N(CCOC)C[C@@H]2C(c1ccccc1)c1ccccc1,7110.0
CHEMBL4439050,COCCN1C[C@H](C(c2ccccc2)c2ccccc2)n2cc(N)c(=O)c(O)c2C1=O,3860.0
CHEMBL4593284,COCCN1C[C@H](C(c2ccccc2)c2ccccc2)n2cc(OC)c(=O)c(O)c2C1=O,1680.0
CHEMBL4548583,COCCN1C[C@H](C(c2ccccc2)c2ccccc2)n2cc(C)c(=O)c(O)c2C1=O,2470.0
CHEMBL4452525,COCCN1C[C@H](C(c2ccccc2)c2ccccc2)n2cc(Cl)c(=O)c(O)c2C1=O,541.0
CHEMBL4468072,COCCN1C[C@H](C(c2ccccc2)c2ccccc2)n2ccc(=O)c(O)c2C1=O,134.0
CHEMBL4513495,CN1C[C@H](C(c2ccccc2)c2ccccc2)n2ccc(=O)c(O)c2C1=O,144.0
CHEMBL4539860,CC(C)N1C[C@H](C(c2ccccc2)c2ccccc2)n2ccc(=O)c(O)c2C1=O,57.5
CHEMBL4462899,COCCN1CN(C(c2ccccc2)c2ccccc2)n2ccc(=O)c(O)c2C1=O,75.2
CHEMBL4440459,CN1CN(C(c2ccccc2)c2ccccc2)n2ccc(=O)c(O)c2C1=O,81.6
CHEMBL4465872,CC(C)N1CN(C(c2ccccc2)c2ccccc2)n2ccc(=O)c(O)c2C1=O,81.6
CHEMBL4521905,O=C1c2c(O)c(=O)ccn2N(C(c2ccccc2)c2ccccc2)CN1Cc1ccco1,478.0
CHEMBL4443707,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,100000.0
CHEMBL4448599,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,660.0
CHEMBL4519625,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,100000.0
CHEMBL3417243,Nc1ccn([C@@H]2O[C@@](CO)(CCl)[C@@H](O)[C@H]2F)c(=O)n1,100000.0
CHEMBL4469834,CCn1cc(-c2c[nH]c3ncc(F)cc23)nc(N[C@H]2C3CCC(CC3)[C@@H]2C(=O)O)c1=O,1025.0
CHEMBL3318007,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,2.0
CHEMBL4516144,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccccc3Cl)nn2)C[C@H](N)[C@H]1NC(C)=O,3320.0
CHEMBL4468358,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccc(Br)cc3)nn2)C[C@H](N)[C@H]1NC(C)=O,2450.0
CHEMBL4438272,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(CC(=O)N3CCOCC3)nn2)C[C@H](N)[C@H]1NC(C)=O,3100.0
CHEMBL4553522,CCC(CC)O[C@@H]1C=C(C(=O)NC(C)(C)c2cn([C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3CO)nn2)C[C@H](N)[C@H]1NC(C)=O,6280.0
CHEMBL4438419,CC(C)N1CCC(NC(=O)c2c(Cl)cccc2Cl)CC1,272.0
CHEMBL4450727,CC(C)N1CCC(NC(=O)c2c(Cl)cccc2C(F)(F)F)CC1,587.0
CHEMBL4577797,CC(C)N1CCC(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)CC1,211.0
CHEMBL4558751,CC(C)N1CCC(NC(=O)c2ccc(C(F)(F)F)cc2Cl)CC1,380.0
CHEMBL4443146,CC(C)N1CCC(N(C)C(=O)c2c(Cl)cccc2Cl)CC1,724.0
CHEMBL4453880,CC(C)(C)N1CCC(NC(=O)c2c(Cl)cccc2Cl)CC1,113.0
CHEMBL4590714,CC(C)CN1CCC(NC(=O)c2c(Cl)cccc2Cl)CC1,852.0
CHEMBL4559323,O=C(NC1CCN(C2CCCCC2)CC1)c1ccc(C(F)(F)F)cc1Cl,505.0
CHEMBL4527195,CC(C)N1CC[C@H](NC(=O)c2c(Cl)cccc2Cl)[C@@H](F)C1,885.0
CHEMBL4461234,CC(C)N1CC[C@H](NC(=O)c2ccc(C(F)(F)F)cc2Cl)[C@@H](F)C1,324.0
CHEMBL4450131,CC(C)N1CC[C@@H](NC(=O)c2ccc(C(F)(F)F)cc2Cl)[C@H](F)C1,263.0
CHEMBL4450397,CC(C)N1CC[C@@H](NC(=O)c2ccc(C(F)(F)F)cc2Cl)[C@@H](F)C1,989.0
CHEMBL4438284,CC(C)N1CC[C@H](NC(=O)c2ccc(C(F)(F)F)cc2Cl)[C@H](F)C1,195.0
CHEMBL4583652,O=C1O[C@H]([C@@H](O)Cn2ccnn2)C(OCc2ccccc2)=C1OCc1ccccc1,35150.0
CHEMBL4529628,CCC(CC)O[C@@H]1C=C(B(O)O)C[C@H](N)[C@H]1NC(C)=O,1700.0
CHEMBL4463038,CCC(CC)O[C@@H]1C=C(B(O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,580.0
CHEMBL4460363,CCC(CC)O[C@@H]1C=C([B-](F)(F)F)C[C@H](N)[C@H]1NC(C)=O.[K+],860.0
CHEMBL4450708,CCC(CC)O[C@@H]1C=C([B-](F)(F)F)C[C@H](NC(=N)N)[C@H]1NC(C)=O.[K+],270.0
CHEMBL4463738,CCC(CC)O[C@@H]1C=C(S(=O)(=O)CCc2ccncc2)C[C@H](N)[C@H]1NC(C)=O,1500.0
CHEMBL4536771,CCC(CC)O[C@@H]1C=C(S(=O)(=O)CCc2ccncc2)C[C@H](NC(=N)N)[C@H]1NC(C)=O,100.0
CHEMBL4459086,CCC(CC)O[C@@H]1C=C(S(C)(=O)=O)C[C@H](N)[C@H]1NC(C)=O,1200.0
CHEMBL4470276,CCC(CC)O[C@@H]1C=C(S(C)(=O)=O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,46.0
CHEMBL4549216,CCC(CC)O[C@@H]1C=C([S+]([O-])O)C[C@H](N)[C@H]1NC(C)=O,48.0
CHEMBL4547504,CCC(CC)O[C@@H]1C=C([S+]([O-])O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,7.8
CHEMBL4440605,CCC(CC)O[C@@H]1C=C(S(=O)(=O)O)C[C@H](N)[C@H]1NC(C)=O,14.0
CHEMBL4562671,CCC(CC)O[C@@H]1C=C(S(=O)(=O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,2.2
CHEMBL4470736,CCCCOS(=O)(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,190.0
CHEMBL4462409,CCCCOS(=O)(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](NC(=N)N)C1,31.0
CHEMBL4575312,CCC(CC)O[C@@H]1C=C(S(=O)(=O)OCCCc2ccccc2)C[C@H](N)[C@H]1NC(C)=O,280.0
CHEMBL4521226,CCC(CC)O[C@@H]1C=C(S(=O)(=O)OCCCc2ccccc2)C[C@H](NC(=N)N)[C@H]1NC(C)=O,24.0
CHEMBL4549718,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCc1cn(CC(Cn2cc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]3OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]3NC(C)=O)nn2)(Cn2cc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]3OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]3NC(C)=O)nn2)Cn2cc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]3OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]3NC(C)=O)nn2)nn1)[C@H](O)CO,1.2
CHEMBL4543323,O=S(=O)(NCc1cc2ccccc2s1)c1cccc(F)c1,100000.0
CHEMBL4515951,O=S(=O)(NCc1cc2ccccc2s1)c1ccccc1F,100000.0
CHEMBL4537555,Cc1ccc(S(=O)(=O)NCc2cc3ccccc3s2)cc1,100000.0
CHEMBL4559127,O=S(=O)(NCc1cc2ccccc2s1)c1ccc(C(F)(F)F)cc1,100000.0
CHEMBL4543160,O=S(=O)(NCc1cc2ccccc2s1)c1ccc(Br)cc1,100000.0
CHEMBL4518870,O=S(=O)(NCc1cc2ccccc2s1)c1ccc(Cl)cc1,100000.0
CHEMBL4551543,O=S(=O)(NCc1cc2ccccc2s1)c1ccc(F)cc1,100000.0
CHEMBL4539682,N#Cc1ccc(S(=O)(=O)NCc2cc3ccccc3s2)cc1,100000.0
CHEMBL4514902,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2cc3ccccc3s2)cc1,100000.0
CHEMBL4538304,CC(=O)c1ccc(S(=O)(=O)NCc2csc3ccccc23)cc1,100000.0
CHEMBL4546727,O=S(=O)(NCc1csc2ccccc12)c1cccc(F)c1,100000.0
CHEMBL4591526,O=S(=O)(NCc1csc2ccccc12)c1ccccc1F,100000.0
CHEMBL4567651,Cc1ccc(S(=O)(=O)NCc2csc3ccccc23)cc1,100000.0
CHEMBL4564406,O=S(=O)(NCc1csc2ccccc12)c1ccc(C(F)(F)F)cc1,100000.0
CHEMBL4527371,O=S(=O)(NCc1csc2ccccc12)c1ccc(Br)cc1,100000.0
CHEMBL4579348,O=S(=O)(NCc1csc2ccccc12)c1ccc(Cl)cc1,100000.0
CHEMBL4588491,O=S(=O)(NCc1csc2ccccc12)c1ccc(F)cc1,100000.0
CHEMBL4581693,N#Cc1ccc(S(=O)(=O)NCc2csc3ccccc23)cc1,100000.0
CHEMBL4534199,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2csc3ccccc23)cc1,100000.0
CHEMBL4540325,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2ccc(Cl)s2)cc1,100000.0
CHEMBL4528685,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2cccs2)cc1,100000.0
CHEMBL4544193,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2ccsc2)cc1,100000.0
CHEMBL4527406,Cc1cc(CNS(=O)(=O)c2ccc(Br)cc2)c(C)s1,100000.0
CHEMBL4586535,Cc1cc(CNS(=O)(=O)c2ccc(Cl)cc2)c(C)s1,100000.0
CHEMBL4519600,Cc1cc(CNS(=O)(=O)c2ccc(F)cc2)c(C)s1,100000.0
CHEMBL4557613,Cc1cc(CNS(=O)(=O)c2ccc(C#N)cc2)c(C)s1,100000.0
CHEMBL4518980,Cc1cc(CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(C)s1,100000.0
CHEMBL4590782,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2ccoc2)cc1,100000.0
CHEMBL4592186,Cc1cc(CNS(=O)(=O)c2ccc(Br)cc2)c(C)o1,100000.0
CHEMBL4557215,Cc1cc(CNS(=O)(=O)c2ccc(Cl)cc2)c(C)o1,100000.0
CHEMBL4574356,Cc1cc(CNS(=O)(=O)c2ccc(F)cc2)c(C)o1,100000.0
CHEMBL4586595,Cc1cc(CNS(=O)(=O)c2ccc(C#N)cc2)c(C)o1,100000.0
CHEMBL4517321,Cc1cc(CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(C)o1,100000.0
CHEMBL4546102,CC1CC2=C(NC(=O)NC2c2ccc(O)c(Br)c2)c2ccccc21,32.0
